Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Boston Celtics,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Boston Celtics,2-1,WWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Miami Heat,1-2,LLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Miami Heat,3-1,WWLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Boston Celtics,1-3,LLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Miami Heat,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Boston Celtics,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Los Angeles Lakers,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Dallas Mavericks,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Los Angeles Lakers,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Dallas Mavericks,3-0,WWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Los Angeles Lakers,0-3,LLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Dallas Mavericks,4-0,WWWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-mavericks-vs-lakers.html,Dallas Mavericks,Los Angeles Lakers,0-4,LLLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,1-2,LWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-1,WLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-2,LWLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,2-2,WLWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-2,LWLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,2-3,WLWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,3-3,LWLWWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-3,WLWLLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,4-3,LWLWWLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Oklahoma City Thunder,Memphis Grizzlies,3-4,WLWLLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Chicago Bulls,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Chicago Bulls,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Miami Heat,2-1,LWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Chicago Bulls,1-2,WLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Miami Heat,3-1,LWWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Chicago Bulls,1-3,WLLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Miami Heat,4-1,LWWWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-finals-heat-vs-bulls.html,Miami Heat,Chicago Bulls,1-4,WLLLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Oklahoma City Thunder,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Oklahoma City Thunder,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-1,WLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Oklahoma City Thunder,1-2,LWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,3-1,WLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Oklahoma City Thunder,1-3,LWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,4-1,WLWWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-finals-thunder-vs-mavericks.html,Dallas Mavericks,Oklahoma City Thunder,1-4,LWLLL
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,1-2,LWL
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,2-1,WLW
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,2-2,LWLW
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,2-2,WLWL
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,3-2,LWLWW
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,2-3,WLWLL
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Dallas Mavericks,4-2,LWLWWW
https://www.basketball-reference.com/playoffs/2011-nba-finals-mavericks-vs-heat.html,Dallas Mavericks,Miami Heat,2-4,WLWLLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Chicago Bulls,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,2-0,WW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Chicago Bulls,0-2,LL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Chicago Bulls,2-1,WWL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,1-2,LLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,3-1,WWLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Chicago Bulls,1-3,LLWL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Cleveland Cavaliers,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,Cleveland Cavaliers,Chicago Bulls,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Orlando Magic,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Charlotte Bobcats,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Orlando Magic,2-0,WW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Charlotte Bobcats,0-2,LL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Orlando Magic,3-0,WWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Charlotte Bobcats,0-3,LLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Orlando Magic,4-0,WWWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bobcats-vs-magic.html,Orlando Magic,Charlotte Bobcats,0-4,LLLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,2-0,WW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,0-2,LL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,2-1,WWL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,1-2,LLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,2-2,WWLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,2-2,LLWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,2-3,WWLLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,3-2,LLWWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,3-3,WWLLLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,3-3,LLWWWL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Atlanta Hawks,4-3,WWLLLWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-bucks-vs-hawks.html,Atlanta Hawks,Milwaukee Bucks,3-4,LLWWWLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Boston Celtics,2-0,WW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Miami Heat,0-2,LL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Boston Celtics,3-0,WWW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Miami Heat,0-3,LLL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Miami Heat,3-1,WWWL
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Boston Celtics,1-3,LLLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Boston Celtics,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2010-nba-eastern-conference-first-round-heat-vs-celtics.html,Boston Celtics,Miami Heat,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,0-2,LL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,2-1,WWL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-2,LLW
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,2-2,WWLL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-2,LLWW
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-thunder-vs-lakers.html,Los Angeles Lakers,Oklahoma City Thunder,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-spurs-vs-mavericks.html,San Antonio Spurs,Dallas Mavericks,0-1,L
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-spurs-vs-mavericks.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2010-nba-western-conference-first-round-spurs-vs-mavericks.html,San Antonio Spurs,San Antonio Spurs,1-1,LW
