Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,Golden State Warriors,1-2,LWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-2,WLWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,Golden State Warriors,2-2,LWLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,Golden State Warriors,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-2,WLWLWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-warriors-vs-spurs.html,San Antonio Spurs,Golden State Warriors,2-4,LWLWLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Memphis Grizzlies,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Memphis Grizzlies,1-1,LW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Oklahoma City Thunder,1-1,WL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Memphis Grizzlies,2-1,LWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Oklahoma City Thunder,1-2,WLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Memphis Grizzlies,3-1,LWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Oklahoma City Thunder,1-3,WLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Memphis Grizzlies,4-1,LWWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-semifinals-grizzlies-vs-thunder.html,Memphis Grizzlies,Oklahoma City Thunder,1-4,WLLLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,1-1,WL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,1-1,LW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,2-1,WLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,1-2,LWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,3-1,WLWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,1-3,LWLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,3-2,WLWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,2-3,LWLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,Indiana Pacers,4-2,WLWWLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-pacers-vs-knicks.html,Indiana Pacers,New York Knicks,2-4,LWLLWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Chicago Bulls,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Chicago Bulls,1-1,WL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Miami Heat,2-1,LWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Chicago Bulls,1-2,WLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Miami Heat,3-1,LWWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Chicago Bulls,1-3,WLLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Miami Heat,4-1,LWWWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-semifinals-bulls-vs-heat.html,Miami Heat,Chicago Bulls,1-4,WLLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,1-2,LLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,2-1,WWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,2-2,LLWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,2-2,WWLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,3-2,LLWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,2-3,WWLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Memphis Grizzlies,4-2,LLWWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-grizzlies-vs-clippers.html,Memphis Grizzlies,Los Angeles Clippers,2-4,WWLLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,1-1,LW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,1-1,WL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,2-1,LWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,1-2,WLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,3-1,LWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,1-3,WLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,3-2,LWWWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,2-3,WLLLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Golden State Warriors,4-2,LWWWLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-warriors-vs-nuggets.html,Golden State Warriors,Denver Nuggets,2-4,WLLLWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,Los Angeles Lakers,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,Los Angeles Lakers,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-0,WWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,Los Angeles Lakers,0-3,LLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-0,WWWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-lakers-vs-spurs.html,San Antonio Spurs,Los Angeles Lakers,0-4,LLLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-0,WWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,0-3,LLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-1,WWWL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,1-3,LLLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-2,WWWLL
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,2-3,LLLWW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,4-2,WWWLLW
https://www.basketball-reference.com/playoffs/2013-nba-western-conference-first-round-rockets-vs-thunder.html,Oklahoma City Thunder,Houston Rockets,2-4,LLLWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,1-1,LW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,1-1,WL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,2-1,LWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,1-2,WLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,3-1,LWWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,1-3,WLLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,3-2,LWWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,2-3,WLLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,3-3,LWWWLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,3-3,WLLLWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Chicago Bulls,4-3,LWWWLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bulls-vs-nets.html,Chicago Bulls,Brooklyn Nets,3-4,WLLLWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,2-1,WWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,1-2,LLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,2-2,WWLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,2-2,LLWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Indiana Pacers,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-hawks-vs-pacers.html,Indiana Pacers,Atlanta Hawks,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,3-0,WWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,0-3,LLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,3-1,WWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,1-3,LLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,3-2,WWWLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,2-3,LLLWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,New York Knicks,4-2,WWWLLW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-celtics-vs-knicks.html,New York Knicks,Boston Celtics,2-4,LLLWWL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Milwaukee Bucks,0-1,L
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Milwaukee Bucks,0-2,LL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Miami Heat,3-0,WWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Milwaukee Bucks,0-3,LLL
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Miami Heat,4-0,WWWW
https://www.basketball-reference.com/playoffs/2013-nba-eastern-conference-first-round-bucks-vs-heat.html,Miami Heat,Milwaukee Bucks,0-4,LLLL
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-1,WL
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-1,WLW
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,Miami Heat,1-2,LWL
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-1,WLWW
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,Miami Heat,1-3,LWLL
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-1,WLWWW
https://www.basketball-reference.com/playoffs/2014-nba-finals-heat-vs-spurs.html,San Antonio Spurs,Miami Heat,1-4,LWLLL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-0,WW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,0-2,LL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-1,WWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,1-2,LLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-2,WWLL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,2-2,LLWW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-finals-thunder-vs-spurs.html,San Antonio Spurs,Oklahoma City Thunder,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,1-1,WL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,2-1,LWW
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,1-2,WLL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,3-1,LWWW
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,1-3,WLLL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,3-2,LWWWL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,2-3,WLLLW
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Miami Heat,4-2,LWWWLW
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-finals-heat-vs-pacers.html,Miami Heat,Indiana Pacers,2-4,WLLLWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-1,LW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,1-1,WL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-1,LWW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,1-2,WLL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-2,LWWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,2-2,WLLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,4-2,LWWLWW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-clippers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Clippers,2-4,WLLWLL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,Portland Trail Blazers,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-0,WW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,Portland Trail Blazers,0-2,LL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-0,WWW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,Portland Trail Blazers,0-3,LLL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-1,WWWL
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,Portland Trail Blazers,1-3,LLLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2014-nba-western-conference-semifinals-trail-blazers-vs-spurs.html,San Antonio Spurs,Portland Trail Blazers,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-semifinals-nets-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-semifinals-nets-vs-heat.html,Miami Heat,Brooklyn Nets,0-1,L
https://www.basketball-reference.com/playoffs/2014-nba-eastern-conference-semifinals-nets-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
